gis_id,public_health,farmers_market,parks,libraries,community_centers,emergency_hub,tree_rel_area,num_trips_area_norm,num_stops_area_norm,walk_time_LR,tran_time_LR,walkscore,bikescore,transitscore,total_bikelanes,avg_driving_time,avg_transit_time,sidewalk_availability,num_units,num_permits,total_value_permits,walk_time_lib,tran_time_lib,walk_time_slc,tran_time_slc,enroll_elem_df,math_perc_elem_df,reading_perc_elem_df,isa_perc_elem_df,s_per_t_elem_df,fam_sat_elem_df,stu_sat_elem_df,red_lunch_elem_df,enroll_ms_df,math_perc_ms_df,reading_perc_ms_df,isa_perc_ms_df,s_per_t_ms_df,fam_sat_ms_df,stu_sat_ms_df,red_lunch_ms_df,enroll_hs_df,math_perc_hs_df,reading_perc_hs_df,isa_perc_hs_df,s_per_t_hs_df,fam_sat_hs_df,stu_sat_hs_df,red_lunch_hs_df
530330053021,5.031902427,1.082047503,0.453891223,1.089829046,1.635411412,0.365337039,0.000250895,0.011518508,1.79E-05,15,9,97,78,82,0.022174358,18,50,0.025089963,0,14,47863630,18,10,34,15,334,0.625,0.630253333,0.95744,16,0.877,0.689,0.15269,1094,0.763843333,0.781316667,0.95373,19,0.793,0.545,0.08501,1725,0.46353,0.944285,0.92437,21,0.733,0.57,0.14145
530330053022,4.693460684,1.581630437,0.586304377,1.495477468,1.088133775,0.832159581,0.001424462,0.012572381,1.75E-05,10,6,84,81,84,0.036411684,18,47,0.054708685,0,88,134688459,25,13,43,23,433,0.807726667,0.68428,0.9538,16,0.707,0.483,0.22402,906,0.779623333,0.727536667,0.94874,21,0.774,0.46,0.14459,1725,0.46353,0.944285,0.92437,21,0.733,0.57,0.14145
530330053023,5.516615085,1.391196059,0.76570059,1.639968802,1.700262556,1.198689486,0.002288705,0.011611009,2.38E-05,11,11,72,83,77,0.012158103,17,49,0.022669657,0,123,435693642,30,23,42,26,433,0.807726667,0.68428,0.9538,16,0.707,0.483,0.22402,906,0.779623333,0.727536667,0.94874,21,0.774,0.46,0.14459,1725,0.46353,0.944285,0.92437,21,0.733,0.57,0.14145
530330054001,4.380353445,2.303113699,0.531948936,0.820632529,2.506899562,0.515717655,0.001462634,0.002668087,1.85E-05,38,21,81,79,62,0.02080789,17,51,0.117903749,0,74,7298649,11,8,56,27,283,0.532953333,0.624,0.95652,15,0.887,0.431,0.34629,1094,0.763843333,0.781316667,0.95373,19,0.793,0.545,0.08501,1725,0.46353,0.944285,0.92437,21,0.733,0.57,0.14145
530330054002,3.859914237,2.463472074,0.197645369,1.034848262,2.014768835,0.715346601,0.000446469,0.0004063,2.36E-06,37,20,79,81,58,0.01564553,17,54,0.041215696,0,85,59069717,13,13,57,31,283,0.532953333,0.624,0.95652,15,0.887,0.431,0.34629,1094,0.763843333,0.781316667,0.95373,19,0.793,0.545,0.08501,1725,0.46353,0.944285,0.92437,21,0.733,0.57,0.14145
530330054003,3.977024223,2.780332379,0.474846192,0.443066805,2.009881327,0.380760804,0.000573802,0.004267318,1.55E-05,43,19,93,86,61,0.021608112,17,50,0.057671344,124,98,204427783,7,5,63,25,283,0.532953333,0.624,0.95652,15,0.887,0.431,0.34629,1094,0.763843333,0.781316667,0.95373,19,0.793,0.545,0.08501,1725,0.46353,0.944285,0.92437,21,0.733,0.57,0.14145
530330054004,4.466391215,2.608920207,0.423271251,0.609003777,2.35515878,0.097775272,0.000570065,0.002516524,8.34E-06,42,22,86,79,64,0.0125476,16,50,0.068687314,372,66,98418770,9,9,57,24,283,0.532953333,0.624,0.95652,15,0.887,0.431,0.34629,1094,0.763843333,0.781316667,0.95373,19,0.793,0.545,0.08501,1725,0.46353,0.944285,0.92437,21,0.733,0.57,0.14145
530330056001,6.226037353,1.283209414,0.240127244,0.645325704,1.016939283,0.701452083,0.002122182,0.001239377,1.36E-05,102,34,46,41,34,0.013984013,24,74,0.148974282,0,121,21638362,11,10,131,85,426,0.807636667,0.844283333,0.96041,17,0.877,0.618,0.10798,552,0.718396667,0.604866667,0.93299,18,0.639,0.452,0.19565,1708,0.11138,0.898485,0.92536,21,0.705,0.514,0.1534
530330056002,6.649999155,1.600274152,0.135145301,1.077331508,1.369800027,1.18387663,0.001120149,0.000617878,6.44E-06,108,43,22,18,31,0.005736923,23,83,0.040793856,0,79,8613615,19,13,136,90,426,0.807636667,0.844283333,0.96041,17,0.877,0.618,0.10798,552,0.718396667,0.604866667,0.93299,18,0.639,0.452,0.19565,1708,0.11138,0.898485,0.92536,21,0.705,0.514,0.1534
530330056003,5.382727569,0.539715446,0.016221551,0.896959162,0.627304032,0.684095839,0.001983611,0.001510067,1.36E-05,89,34,62,32,36,0.014412748,22,66,0.068285464,0,106,17463175,12,4,124,56,530,0.825233333,0.84036,0.95643,21,0.819,0.656,0.06415,552,0.718396667,0.604866667,0.93299,18,0.639,0.452,0.19565,1708,0.11138,0.898485,0.92536,21,0.705,0.514,0.1534
530330056004,5.642604498,0.57639221,0.367432425,0.410194286,0.396388027,0.489240112,0.000567777,0.001081457,1.01E-05,90,36,73,44,35,0.004085596,22,69,0.054309048,0,109,13380168,6,6,126,58,530,0.825233333,0.84036,0.95643,21,0.819,0.656,0.06415,552,0.718396667,0.604866667,0.93299,18,0.639,0.452,0.19565,1708,0.11138,0.898485,0.92536,21,0.705,0.514,0.1534
530330056005,4.60754401,0.481872913,0.359527408,1.123442073,0.74128305,0.68704428,0.000926224,0.002605616,2.03E-05,75,1,69,58,41,0.016289969,20,58,0.084669658,0,77,9298174,17,11,110,35,530,0.825233333,0.84036,0.95643,21,0.819,0.656,0.06415,552,0.718396667,0.604866667,0.93299,18,0.639,0.452,0.19565,1708,0.11138,0.898485,0.92536,21,0.705,0.514,0.1534
530330057001,7.606460882,2.765316934,0.100856791,2.117028001,2.156471426,1.420466638,0.009308067,0.000580405,4.25E-06,124,43,9,33,33,0.023323537,26,80,0.008221725,0,75,32126586,34,21,133,85,426,0.807636667,0.844283333,0.96041,17,0.877,0.618,0.10798,552,0.718396667,0.604866667,0.93299,18,0.639,0.452,0.19565,1708,0.11138,0.898485,0.92536,21,0.705,0.514,0.1534
530330057002,5.400664472,1.023168985,0.394853985,0.634251297,0.823625892,0.389462745,0.000553625,0.001349539,1.18E-05,90,22,59,43,41,0.004070299,22,60,0.034870381,0,72,6352636,12,12,117,71,530,0.825233333,0.84036,0.95643,21,0.819,0.656,0.06415,552,0.718396667,0.604866667,0.93299,18,0.639,0.452,0.19565,1708,0.11138,0.898485,0.92536,21,0.705,0.514,0.1534
530330057003,5.177813989,0.372395872,0.200414807,0.41805951,0.219164264,0.149397287,0.001458869,0.001721283,1.79E-05,85,25,81,50,38,0.020035624,22,62,0.101866953,24,75,9968854,13,10,120,49,530,0.825233333,0.84036,0.95643,21,0.819,0.656,0.06415,552,0.718396667,0.604866667,0.93299,18,0.639,0.452,0.19565,1708,0.11138,0.898485,0.92536,21,0.705,0.514,0.1534
530330057004,5.900077937,1.208526584,0.672439793,0.575729054,0.944243815,0.432325171,0.001568324,0.002252271,1.97E-05,99,27,64,49,34,0.018602211,23,66,0.103044747,0,84,10395068,9,3,122,76,426,0.807636667,0.844283333,0.96041,17,0.877,0.618,0.10798,552,0.718396667,0.604866667,0.93299,18,0.639,0.452,0.19565,1708,0.11138,0.898485,0.92536,21,0.705,0.514,0.1534
530330057005,6.829602319,2.565750665,0.129928875,1.402948647,1.253020376,0.930969711,0.001517192,0.000866286,7.49E-06,105,29,54,55,44,0.012435994,23,64,0.03357598,0,53,12477765,31,23,114,65,426,0.807636667,0.844283333,0.96041,17,0.877,0.618,0.10798,552,0.718396667,0.604866667,0.93299,18,0.639,0.452,0.19565,1708,0.11138,0.898485,0.92536,21,0.705,0.514,0.1534
530330057006,6.360119579,1.907105661,0.477266306,1.280218294,1.646919691,0.277684689,0.002983074,0.010279213,8.05E-05,104,27,65,56,39,0.017135637,23,65,0.1688788,0,67,8118441,18,6,116,76,426,0.807636667,0.844283333,0.96041,17,0.877,0.618,0.10798,552,0.718396667,0.604866667,0.93299,18,0.639,0.452,0.19565,1708,0.11138,0.898485,0.92536,21,0.705,0.514,0.1534
530330058011,5.163173102,1.623052821,0.437495885,1.371865894,1.491497123,0.562261403,0.002489896,0.010664015,7.33E-05,85,6,66,55,49,0.00773525,22,63,0.222976419,0,44,13507525,29,21,111,62,426,0.807636667,0.844283333,0.96041,17,0.877,0.618,0.10798,552,0.718396667,0.604866667,0.93299,18,0.639,0.452,0.19565,1708,0.11138,0.898485,0.92536,21,0.705,0.514,0.1534
530330058012,5.399878301,1.416846013,0.068750473,1.054412617,1.239919271,0.23179316,0.000762377,0.001142777,1.00E-05,89,26,62,38,45,0,22,61,0.057261582,0,28,2984572,21,21,111,74,426,0.807636667,0.844283333,0.96041,17,0.877,0.618,0.10798,552,0.718396667,0.604866667,0.93299,18,0.639,0.452,0.19565,1708,0.11138,0.898485,0.92536,21,0.705,0.514,0.1534
530330058013,5.836173132,1.838440469,0.033109918,1.350284198,1.624397367,0.427419342,0.002122099,0.002555942,2.27E-05,95,29,72,45,45,0.001416638,22,63,0.093278128,0,50,11339267,26,16,107,78,426,0.807636667,0.844283333,0.96041,17,0.877,0.618,0.10798,552,0.718396667,0.604866667,0.93299,18,0.639,0.452,0.19565,1708,0.11138,0.898485,0.92536,21,0.705,0.514,0.1534
530330058014,5.573893948,2.114145425,0.528978175,1.547468781,1.944777555,0.13903019,0.000504323,0.001699849,1.38E-05,89,9,72,80,52,0.012858356,20,61,0.038238219,579,164,119059429,34,24,98,61,426,0.807636667,0.844283333,0.96041,17,0.877,0.618,0.10798,552,0.718396667,0.604866667,0.93299,18,0.639,0.452,0.19565,1708,0.11138,0.898485,0.92536,21,0.705,0.514,0.1534
530330058021,4.792938187,1.137917818,0.210071808,1.113649468,1.08187466,0.629305909,0.001623273,0.003438446,2.36E-05,79,6,51,46,48,0.006497515,22,63,0.103883184,0,73,14944325,24,24,114,65,530,0.825233333,0.84036,0.95643,21,0.819,0.656,0.06415,552,0.718396667,0.604866667,0.93299,18,0.639,0.452,0.19565,1708,0.11138,0.898485,0.92536,21,0.705,0.514,0.1534
530330058022,3.562135866,1.762782454,0.239625492,1.03536611,1.221498512,0.429472148,0.000710989,0.002943829,7.16E-06,59,20,79,65,57,0.010149082,19,52,0.023940399,152,100,83897386,23,23,94,36,545,0.78289,0.85401,0.96336,17,0.919,0.662,0.14312,552,0.718396667,0.604866667,0.93299,18,0.639,0.452,0.19565,1708,0.11138,0.898485,0.92536,21,0.705,0.514,0.1534
530330058023,3.739459122,1.357727008,0.491091438,1.451037863,1.54866487,0.797815218,0.000634783,0.001138877,7.35E-06,60,4,48,76,51,0.018188319,19,56,0.031978178,0,125,386480004,38,33,95,41,530,0.825233333,0.84036,0.95643,21,0.819,0.656,0.06415,552,0.718396667,0.604866667,0.93299,18,0.639,0.452,0.19565,1708,0.11138,0.898485,0.92536,21,0.705,0.514,0.1534
530330059001,4.830230183,2.687683361,0.709725591,1.649496006,2.117106074,0.890796331,0.00076376,0.004202352,2.38E-05,75,25,57,67,59,0.024769114,19,60,0.042400094,0,62,25674555,27,8,94,43,545,0.78289,0.85401,0.96336,17,0.919,0.662,0.14312,552,0.718396667,0.604866667,0.93299,18,0.639,0.452,0.19565,1708,0.11138,0.898485,0.92536,21,0.705,0.514,0.1534
530330059002,4.419066725,2.294828926,0.611794651,1.732418076,1.703017992,0.556587971,0.000838628,0,0,76,26,70,57,60,0.006975523,20,58,0.061397315,0,97,13965343,31,17,98,58,545,0.78289,0.85401,0.96336,17,0.919,0.662,0.14312,552,0.718396667,0.604866667,0.93299,18,0.639,0.452,0.19565,1708,0.11138,0.898485,0.92536,21,0.705,0.514,0.1534
530330059003,4.129988547,2.767304139,0.473880229,1.199766906,1.432677999,0.422967307,0.00077524,0.000674987,2.05E-06,69,23,68,67,64,0.001353796,19,61,0.027828978,0,37,28960374,21,13,89,48,545,0.78289,0.85401,0.96336,17,0.919,0.662,0.14312,552,0.718396667,0.604866667,0.93299,18,0.639,0.452,0.19565,1708,0.11138,0.898485,0.92536,21,0.705,0.514,0.1534
530330059004,3.861918922,2.10879227,0.27410461,1.230999796,1.194600571,0.503430656,0.000545157,0.001153853,7.16E-06,66,21,70,43,58,0.006150211,19,57,0.039571244,0,101,15655976,22,13,100,48,545,0.78289,0.85401,0.96336,17,0.919,0.662,0.14312,552,0.718396667,0.604866667,0.93299,18,0.639,0.452,0.19565,1708,0.11138,0.898485,0.92536,21,0.705,0.514,0.1534
530330059005,3.581569856,2.591263124,0.342290056,1.036897946,0.861855854,0.389695058,0.001751525,0.004969527,2.10E-05,64,24,78,55,61,0.020880727,18,59,0.074509672,0,93,13352829,14,14,96,47,545,0.78289,0.85401,0.96336,17,0.919,0.662,0.14312,552,0.718396667,0.604866667,0.93299,18,0.639,0.452,0.19565,1708,0.11138,0.898485,0.92536,21,0.705,0.514,0.1534
530330060001,2.952127299,3.260092938,0.057343213,1.053115244,1.246378751,0.64943581,0.001387514,0.010157645,4.19E-05,44,15,77,57,64,0.027023154,16,50,0.118661174,0,58,12443534,16,6,74,48,499,0.746053333,0.84868,0.96024,15,0.846,0.591,0.14028,552,0.718396667,0.604866667,0.93299,18,0.639,0.452,0.19565,1708,0.11138,0.898485,0.92536,21,0.705,0.514,0.1534
530330060002,3.259140869,3.611293209,0.189473321,0.780089484,1.010197795,0.502580792,0.001230397,0.001628039,1.05E-05,53,20,79,63,65,0.011830912,16,52,0.052862592,0,98,7012453,16,12,82,38,499,0.746053333,0.84868,0.96024,15,0.846,0.591,0.14028,552,0.718396667,0.604866667,0.93299,18,0.639,0.452,0.19565,1708,0.11138,0.898485,0.92536,21,0.705,0.514,0.1534
530330060003,3.400354897,3.09855159,0.163402932,1.029575902,0.800079691,0.345069689,0.002301801,0.006077323,2.23E-05,60,21,86,51,65,0.022803017,17,58,0.117713548,0,91,28842091,19,15,91,48,545,0.78289,0.85401,0.96336,17,0.919,0.662,0.14312,552,0.718396667,0.604866667,0.93299,18,0.639,0.452,0.19565,1708,0.11138,0.898485,0.92536,21,0.705,0.514,0.1534
530330060004,3.957171517,3.209753497,0.352382153,0.662438497,1.404766583,0.455000881,0.001204718,0.009967527,3.54E-05,62,22,80,81,65,0.030039281,18,58,0.090745947,0,66,25002518,14,13,81,35,545,0.78289,0.85401,0.96336,17,0.919,0.662,0.14312,552,0.718396667,0.604866667,0.93299,18,0.639,0.452,0.19565,1708,0.11138,0.898485,0.92536,21,0.705,0.514,0.1534
530330061001,4.1004844,1.998819148,0.412948712,1.664438319,1.040682899,0.411727555,0.000835614,0.003304104,1.26E-05,32,12,67,53,73,0.014054605,16,58,0.045115429,93,84,19519298,25,25,50,29,265,0.832803333,0.822223333,0.95497,17,0.842,0.624,0.06792,122,0.69164,0.608433333,0.94277,19,0.689,0.377,0.46759,1722,0.01081,0.84383,0.90211,22,0.691,0.496,0.37689
530330061002,3.585681251,2.616738779,0.096027051,1.249636978,0.589926587,0.553250712,0.001275271,0.002120465,1.01E-05,29,12,67,51,59,0.03307921,16,56,0.067363126,0,78,16099371,19,19,41,38,265,0.832803333,0.822223333,0.95497,17,0.842,0.624,0.06792,122,0.69164,0.608433333,0.94277,19,0.689,0.377,0.46759,1722,0.01081,0.84383,0.90211,22,0.691,0.496,0.37689
530330061003,3.800026838,2.282534152,0.119173763,1.831559671,1.214029078,0.125761841,0.000781645,0.003507343,1.35E-05,34,14,75,62,62,0.02484383,15,57,0.060324208,0,53,29888601,49,38,54,28,265,0.832803333,0.822223333,0.95497,17,0.842,0.624,0.06792,122,0.69164,0.608433333,0.94277,19,0.689,0.377,0.46759,1722,0.01081,0.84383,0.90211,22,0.691,0.496,0.37689
530330061004,3.228543788,2.81007873,0.14768721,1.838077,1.196441886,0.149319924,0.000757042,0.00290045,1.12E-05,38,17,84,62,50,0.014922781,15,57,0.060900328,105,81,30537531,30,22,48,27,265,0.832803333,0.822223333,0.95497,17,0.842,0.624,0.06792,122,0.69164,0.608433333,0.94277,19,0.689,0.377,0.46759,1722,0.01081,0.84383,0.90211,22,0.691,0.496,0.37689
530330062001,4.283195258,2.987377714,0.221030833,0.40694446,1.067215048,1.411112834,0.004061959,0.002740937,9.82E-06,24,14,62,63,57,0.023617724,17,57,0.040084193,30,82,13787561,7,7,33,14,265,0.832803333,0.822223333,0.95497,17,0.842,0.624,0.06792,122,0.69164,0.608433333,0.94277,19,0.689,0.377,0.46759,1722,0.01081,0.84383,0.90211,22,0.691,0.496,0.37689
530330062002,4.039485478,2.747641696,0.335390854,0.367123674,0.310642583,1.453609374,0.001513515,0.002330114,6.69E-06,15,15,75,60,62,0.035421059,17,53,0.075489181,0,132,8439448,6,6,34,13,265,0.832803333,0.822223333,0.95497,17,0.842,0.624,0.06792,122,0.69164,0.608433333,0.94277,19,0.689,0.377,0.46759,1722,0.01081,0.84383,0.90211,22,0.691,0.496,0.37689
530330062003,3.445499246,2.341721631,0.068903181,0.704891213,0.641830752,1.242799466,0.007672968,0.003764558,1.55E-05,27,21,66,36,60,0.071573318,17,55,0.123813945,0,69,22981885,13,13,26,16,338,0.487516667,0.516013333,0.96092,14,0.665,0.573,0.35503,122,0.69164,0.608433333,0.94277,19,0.689,0.377,0.46759,1722,0.01081,0.84383,0.90211,22,0.691,0.496,0.37689
530330063001,5.491850699,3.924979482,0.189312608,1.722365944,2.251887765,0.360165255,0.000595543,0.003487904,1.74E-05,59,10,77,63,33,0.013666463,23,60,0.048459076,0,66,12149819,47,29,43,15,275,0.81463,0.753043333,0.96089,14,0.833,0.601,0.08727,122,0.69164,0.608433333,0.94277,19,0.689,0.377,0.46759,1722,0.01081,0.84383,0.90211,22,0.691,0.496,0.37689
530330063002,4.866761702,3.304030638,0.265090739,1.84178501,2.097788337,0.672046063,0.000752681,0.000651328,3.78E-06,50,13,71,51,38,0.007925918,21,63,0.031177312,0,132,27070383,38,32,35,18,275,0.81463,0.753043333,0.96089,14,0.833,0.601,0.08727,122,0.69164,0.608433333,0.94277,19,0.689,0.377,0.46759,1722,0.01081,0.84383,0.90211,22,0.691,0.496,0.37689
530330063003,5.162764893,3.713733127,0.506308855,1.43317753,2.093404176,0.39752524,0.001061886,0.000878532,5.10E-06,57,15,71,70,33,0.014521032,23,65,0.05189147,0,100,18737809,45,34,42,20,275,0.81463,0.753043333,0.96089,14,0.833,0.601,0.08727,122,0.69164,0.608433333,0.94277,19,0.689,0.377,0.46759,1722,0.01081,0.84383,0.90211,22,0.691,0.496,0.37689
530330063004,4.518344986,3.059786252,0.477019748,1.109217953,1.757520077,0.852510597,0.004234161,0.001749841,1.02E-05,35,19,40,56,43,0.030315277,19,64,0.058302128,0,149,26938526,20,20,34,20,275,0.81463,0.753043333,0.96089,14,0.833,0.601,0.08727,122,0.69164,0.608433333,0.94277,19,0.689,0.377,0.46759,1722,0.01081,0.84383,0.90211,22,0.691,0.496,0.37689
530330064001,3.543035666,2.054496082,0.337642889,1.306281392,0.879799113,0.603774121,0.001459829,0.00484176,1.66E-05,32,16,69,46,56,0.01214256,18,53,0.106672248,0,88,9255968,16,10,14,14,275,0.81463,0.753043333,0.96089,14,0.833,0.601,0.08727,122,0.69164,0.608433333,0.94277,19,0.689,0.377,0.46759,1722,0.01081,0.84383,0.90211,22,0.691,0.496,0.37689
530330064002,2.860506899,1.578512521,0.41316562,1.103321827,0.817551204,0.531043054,0.001370944,0.003404541,1.40E-05,20,8,74,66,61,0.025212536,18,51,0.074624806,0,81,6035625,18,13,14,14,338,0.487516667,0.516013333,0.96092,14,0.665,0.573,0.35503,122,0.69164,0.608433333,0.94277,19,0.689,0.377,0.46759,1722,0.01081,0.84383,0.90211,22,0.691,0.496,0.37689
530330064003,3.183978604,1.792110315,0.714017564,1.255854918,0.772176538,0.44656622,0.002683746,0.007838887,3.55E-05,26,14,74,65,58,0.021659925,19,46,0.140167068,0,97,12319546,18,11,9,9,338,0.487516667,0.516013333,0.96092,14,0.665,0.573,0.35503,122,0.69164,0.608433333,0.94277,19,0.689,0.377,0.46759,1722,0.01081,0.84383,0.90211,22,0.691,0.496,0.37689
530330065001,2.877570686,1.970253658,0.219804473,1.288712639,1.001024489,1.155013371,0.002276486,0.003376789,1.14E-05,29,15,61,63,59,0.018959787,19,56,0.065067496,0,103,33230492,27,15,28,19,315,0.34039,0.469936667,0.93836,13,0.738,0.523,0.6127,122,0.69164,0.608433333,0.94277,19,0.689,0.377,0.46759,1722,0.01081,0.84383,0.90211,22,0.691,0.496,0.37689
530330065002,2.051719402,1.227075934,0.221247726,0.489324203,1.327586683,0.523065877,0.000742113,0.000770079,2.94E-06,12,9,90,67,75,0.004704635,17,53,0.061726659,41,60,23862818,6,6,24,22,315,0.34039,0.469936667,0.93836,13,0.738,0.523,0.6127,122,0.69164,0.608433333,0.94277,19,0.689,0.377,0.46759,1722,0.01081,0.84383,0.90211,22,0.691,0.496,0.37689
530330065003,2.329941438,1.142841461,0.466539475,0.575036869,0.874938198,0.34339383,0.002010512,0.003613062,2.00E-05,11,9,84,64,73,0.025000242,17,52,0.101057384,54,107,23893331,9,7,16,16,315,0.34039,0.469936667,0.93836,13,0.738,0.523,0.6127,122,0.69164,0.608433333,0.94277,19,0.689,0.377,0.46759,1722,0.01081,0.84383,0.90211,22,0.691,0.496,0.37689
530330066001,2.109453254,1.639757025,0.139462804,0.908700673,1.781388232,1.005202135,0.001585161,0.005858668,2.20E-05,33,15,68,52,71,0.023888238,16,56,0.068718768,109,193,169234201,29,27,47,34,315,0.34039,0.469936667,0.93836,13,0.738,0.523,0.6127,122,0.69164,0.608433333,0.94277,19,0.689,0.377,0.46759,1722,0.01081,0.84383,0.90211,22,0.691,0.496,0.37689
530330066002,2.825832873,2.372721174,0.288514882,1.631815848,1.281794115,0.582041924,0.000139531,0.000521749,2.00E-06,33,15,79,60,60,0.006881311,14,57,0.011110349,147,81,22892453,29,17,42,29,265,0.832803333,0.822223333,0.95497,17,0.842,0.624,0.06792,122,0.69164,0.608433333,0.94277,19,0.689,0.377,0.46759,1722,0.01081,0.84383,0.90211,22,0.691,0.496,0.37689
530330067001,1.988932718,2.369042463,0.465734926,1.594657546,1.388522736,0.515062521,0.000537397,0.008666838,3.31E-05,33,13,82,63,72,0.019552406,16,47,0.059729573,1462,167,499757081,29,27,62,35,499,0.746053333,0.84868,0.96024,15,0.846,0.591,0.14028,552,0.718396667,0.604866667,0.93299,18,0.639,0.452,0.19565,1708,0.11138,0.898485,0.92536,21,0.705,0.514,0.1534
530330067002,1.443424357,2.222650274,0.2810663,1.330521812,1.420585026,0.433452666,0.000174338,0.001054498,4.13E-06,29,12,89,60,81,0.003742628,15,49,0.028818269,569,85,133069859,21,17,59,34,499,0.746053333,0.84868,0.96024,15,0.846,0.591,0.14028,552,0.718396667,0.604866667,0.93299,18,0.639,0.452,0.19565,1708,0.11138,0.898485,0.92536,21,0.705,0.514,0.1534
530330067003,1.930630837,2.636982075,0.121580816,1.144506985,0.998620034,0.428831029,0.001294739,0.003633435,1.81E-05,33,15,82,53,76,0.015765124,17,49,0.07098482,0,61,17883945,20,20,66,37,499,0.746053333,0.84868,0.96024,15,0.846,0.591,0.14028,552,0.718396667,0.604866667,0.93299,18,0.639,0.452,0.19565,1708,0.11138,0.898485,0.92536,21,0.705,0.514,0.1534
530330067004,2.416420008,2.945233689,0.094537321,1.197060949,0.908678829,0.081896089,0.000919511,0.002794891,9.53E-06,41,14,74,54,68,0.007829523,16,50,0.033756019,37,90,20283001,20,20,71,43,499,0.746053333,0.84868,0.96024,15,0.846,0.591,0.14028,552,0.718396667,0.604866667,0.93299,18,0.639,0.452,0.19565,1708,0.11138,0.898485,0.92536,21,0.705,0.514,0.1534
530330068001,2.539004361,3.27827151,0.045518691,0.762887875,0.453716011,0.307878816,0.000541243,0.000804877,4.00E-06,46,19,92,65,64,0.007865067,17,56,0.049146711,0,100,9926450,13,13,78,46,499,0.746053333,0.84868,0.96024,15,0.846,0.591,0.14028,552,0.718396667,0.604866667,0.93299,18,0.639,0.452,0.19565,1708,0.11138,0.898485,0.92536,21,0.705,0.514,0.1534
530330068002,2.692156226,3.00683221,0.063654139,0.372388174,0.028756736,0.088791525,0.000900593,0.003095819,1.74E-05,49,22,92,62,61,0.018353885,18,58,0.070059358,0,137,49355586,7,7,83,47,545,0.78289,0.85401,0.96336,17,0.919,0.662,0.14312,552,0.718396667,0.604866667,0.93299,18,0.639,0.452,0.19565,1708,0.11138,0.898485,0.92536,21,0.705,0.514,0.1534
530330069001,3.039523646,2.543447527,0.334107536,0.412898983,0.445260744,0.47995847,0.000542781,0.001131189,9.08E-06,56,20,86,55,60,0.007965957,19,56,0.03663178,0,72,8177325,7,7,91,44,545,0.78289,0.85401,0.96336,17,0.919,0.662,0.14312,552,0.718396667,0.604866667,0.93299,18,0.639,0.452,0.19565,1708,0.11138,0.898485,0.92536,21,0.705,0.514,0.1534
530330069002,2.759770279,2.504964637,0.360942315,0.308875295,0.656905594,0.60498461,0.000930425,0.002809502,2.11E-05,49,22,71,37,59,0.008944568,20,59,0.061180702,0,96,10270534,5,5,83,45,499,0.746053333,0.84868,0.96024,15,0.846,0.591,0.14028,552,0.718396667,0.604866667,0.93299,18,0.639,0.452,0.19565,1708,0.11138,0.898485,0.92536,21,0.705,0.514,0.1534
530330069003,2.432637188,2.710637771,0.035560955,0.50644172,0.866181365,0.777923381,0.000910962,0.00110915,7.87E-06,45,24,73,39,60,0.008517243,19,57,0.058800815,0,42,7486017,9,9,79,40,499,0.746053333,0.84868,0.96024,15,0.846,0.591,0.14028,552,0.718396667,0.604866667,0.93299,18,0.639,0.452,0.19565,1708,0.11138,0.898485,0.92536,21,0.705,0.514,0.1534
530330069004,3.315856905,2.134145169,0.251078758,0.710647138,0.851809999,0.64323782,0.000691539,0.001905036,1.35E-05,58,17,81,39,60,0.008069476,19,55,0.049488766,0,127,37544670,15,15,91,44,545,0.78289,0.85401,0.96336,17,0.919,0.662,0.14312,552,0.718396667,0.604866667,0.93299,18,0.639,0.452,0.19565,1708,0.11138,0.898485,0.92536,21,0.705,0.514,0.1534
530330070001,1.926896153,2.901284228,0.043423256,0.795364288,0.795176335,0.619720178,0.000367407,0.00089536,3.65E-06,37,18,88,44,74,0.004527822,17,49,0.026310515,0,61,14764504,15,12,70,36,499,0.746053333,0.84868,0.96024,15,0.846,0.591,0.14028,552,0.718396667,0.604866667,0.93299,18,0.639,0.452,0.19565,1708,0.11138,0.898485,0.92536,21,0.705,0.514,0.1534
530330070002,1.961215562,3.122782559,0.172349395,0.896707672,1.18502653,0.898828027,0.000903206,0.008832379,3.24E-05,38,16,90,49,66,0.018313982,17,51,0.094634105,0,24,9834443,20,19,72,33,499,0.746053333,0.84868,0.96024,15,0.846,0.591,0.14028,552,0.718396667,0.604866667,0.93299,18,0.639,0.452,0.19565,1708,0.11138,0.898485,0.92536,21,0.705,0.514,0.1534
530330070003,1.562783117,2.69093856,0.233821546,1.078121401,1.167252829,0.286217171,0.000338591,0.00294761,7.22E-06,31,18,95,48,79,0.007728212,17,49,0.052066038,250,52,11630384,23,14,64,31,499,0.746053333,0.84868,0.96024,15,0.846,0.591,0.14028,552,0.718396667,0.604866667,0.93299,18,0.639,0.452,0.19565,1708,0.11138,0.898485,0.92536,21,0.705,0.514,0.1534
530330070004,2.224018631,3.114296432,0.220073714,0.411513006,0.577401178,0.471358224,0.000967441,0.003750301,1.81E-05,42,19,90,45,60,0.014542072,18,50,0.084638375,0,46,12379087,8,8,76,37,499,0.746053333,0.84868,0.96024,15,0.846,0.591,0.14028,552,0.718396667,0.604866667,0.93299,18,0.639,0.452,0.19565,1708,0.11138,0.898485,0.92536,21,0.705,0.514,0.1534
