,gis_id,NAME,NBH_names,NCID,population_total,population_female_perc,population_male_perc,population_asian_perc,population_black_perc,population_hispanic_perc,population_white_perc,household_total,median_household_income,per_capita_income,population_edu_total,population_edu_advanced_perc,population_edu_bachelor_perc,population_edu_highschool_perc,population_edu_nodiploma_perc,population_edu_somecollege_perc,population_industry_total,population_industry_administration_perc,population_industry_agriculture_perc,population_industry_art_perc,population_industry_construction_perc,population_industry_education_perc,population_industry_finance_perc,population_industry_informatin_perc,population_industry_management_perc,population_industry_manufacture_perc,population_industry_other_perc,population_industry_retail_perc,population_industry_transportation_perc,population_industry_wholesale_per,population_unemployed_perc,population_no_health_insurance_perc,population_poverty_perc,tenure_total,tenure_renter_perc,tenure_owner_perc,walk_time_lib,tran_time_lib,walk_time_slc,tran_time_slc,num_trips_area_norm,num_stops_area_norm,walk_time_LR,tran_time_LR,walkscore,bikescore,transitscore,total_bikelanes,sidewalk_availability,avg_driving_time,avg_transit_time,enroll_elem_df,math_perc_elem_df,reading_perc_elem_df,isa_perc_elem_df,s_per_t_elem_df,fam_sat_elem_df,stu_sat_elem_df,red_lunch_elem_df,enroll_ms_df,math_perc_ms_df,reading_perc_ms_df,isa_perc_ms_df,s_per_t_ms_df,fam_sat_ms_df,stu_sat_ms_df,red_lunch_ms_df,enroll_hs_df,math_perc_hs_df,reading_perc_hs_df,isa_perc_hs_df,s_per_t_hs_df,fam_sat_hs_df,stu_sat_hs_df,red_lunch_hs_df
33,530330008001,33,800,1,1111,0.461,0.539,0.153,0.011,0.012,0.791,452,77500,43798,840,0.331,0.242,0.06,0.045,0.323,637,0.06,0,0.066,0.027,0.248,0.038,0.017,0.209,0.111,0.071,0.083,0.06,0.011,0.044,0.091,0.095,452,0.261,0.739,17,9,47,32,0.005250428,2.79E-05,102,28,54,56,53,0.032505576,0.013997262,21,67,389,0.606036667,0.623083333,0.95428,16,0.828,0.603,0.43445,825,0.63445,0.62743,0.94403,18,0.763,0.448,0.29818,1181,0.04815,0.85032,0.90707,18,0.797,0.558,0.337
34,530330008002,33,800,2,1376,0.564,0.436,0.067,0.009,0.025,0.89,568,91625,46670,1055,0.318,0.299,0.121,0.03,0.232,771,0.114,0.016,0.073,0.019,0.326,0.06,0.034,0.13,0.066,0.064,0.086,0.014,0,0.092,0.056,0.052,568,0.266,0.734,29,12,48,17,0.00120205,6.51E-06,95,29,40,49,42,0.016947456,0.00947802,21,68,389,0.606036667,0.623083333,0.95428,16,0.828,0.603,0.43445,825,0.63445,0.62743,0.94403,18,0.763,0.448,0.29818,1181,0.04815,0.85032,0.90707,18,0.797,0.558,0.337
35,530330009001,33,900,1,1079,0.575,0.425,0.096,0.006,0.042,0.788,449,125272,60782,811,0.339,0.367,0.086,0.035,0.173,635,0.016,0.011,0.036,0.02,0.372,0.046,0.017,0.235,0.05,0.047,0.074,0.052,0.024,0.04,0.032,0.094,449,0.22,0.78,25,16,58,23,0.003181516,1.77E-05,105,29,16,36,45,0.023337786,0.00059643,22,70,389,0.606036667,0.623083333,0.95428,16,0.828,0.603,0.43445,825,0.63445,0.62743,0.94403,18,0.763,0.448,0.29818,1181,0.04815,0.85032,0.90707,18,0.797,0.558,0.337
36,530330009002,33,900,2,892,0.559,0.441,0.043,0.011,0.025,0.893,395,114712,73095,695,0.567,0.275,0.024,0.014,0.119,448,0.04,0.013,0.054,0.06,0.422,0.051,0,0.181,0.04,0.022,0.083,0.018,0.016,0.089,0.016,0.043,395,0.099,0.901,43,13,47,42,0.001130913,6.28E-06,93,29,22,52,38,0.022849012,0,21,73,389,0.606036667,0.623083333,0.95428,16,0.828,0.603,0.43445,825,0.63445,0.62743,0.94403,18,0.763,0.448,0.29818,1181,0.04815,0.85032,0.90707,18,0.797,0.558,0.337
37,530330010001,33,1000,1,1040,0.438,0.562,0.113,0.399,0.063,0.446,365,51250,24776,639,0.233,0.211,0.172,0.089,0.294,415,0,0,0.101,0.019,0.325,0.111,0.012,0.142,0.063,0.036,0.087,0.055,0.048,0.252,0.1,0.322,365,0.573,0.427,17,13,42,35,0.005259385,2.07E-05,89,30,55,58,53,0.027383433,0.056028651,20,68,389,0.606036667,0.623083333,0.95428,16,0.828,0.603,0.43445,825,0.63445,0.62743,0.94403,18,0.763,0.448,0.29818,1181,0.04815,0.85032,0.90707,18,0.797,0.558,0.337
38,530330010002,33,1000,2,1054,0.501,0.499,0.086,0.065,0.045,0.672,427,91250,43198,741,0.297,0.329,0.058,0.009,0.306,589,0.037,0,0.129,0.036,0.256,0.071,0.015,0.161,0.092,0.065,0.076,0.017,0.044,0.073,0.068,0.089,427,0.41,0.59,26,13,41,17,0.003206126,1.64E-05,83,28,48,47,48,0.028770578,0.062622515,19,68,482,0.87187,0.898563333,0.96306,18,0.862,0.62,0.09336,825,0.63445,0.62743,0.94403,18,0.763,0.448,0.29818,1181,0.04815,0.85032,0.90707,18,0.797,0.558,0.337
39,530330011001,33,1100,1,1161,0.503,0.497,0.199,0.048,0.043,0.674,430,63929,33270,784,0.204,0.318,0.133,0.038,0.307,603,0.027,0,0.108,0.066,0.204,0.061,0.045,0.186,0.124,0.053,0.126,0,0,0.07,0.028,0.088,430,0.237,0.763,21,12,28,28,0.003967679,2.03E-05,87,30,67,61,55,0.012978718,0.037150559,19,67,232,0.499683333,0.513266667,0.95666,13,0.799,0.553,0.31034,825,0.63445,0.62743,0.94403,18,0.763,0.448,0.29818,1181,0.04815,0.85032,0.90707,18,0.797,0.558,0.337
40,530330011002,33,1100,2,1508,0.514,0.486,0.077,0.041,0.07,0.763,661,64943,46326,1139,0.363,0.306,0.101,0.017,0.213,931,0.034,0.017,0.082,0.028,0.477,0.071,0.026,0.151,0.016,0.038,0.02,0,0.04,0.047,0.081,0.155,661,0.408,0.592,24,17,35,30,0.00113608,7.80E-06,81,34,51,48,52,0.005321881,0.011478445,19,67,232,0.499683333,0.513266667,0.95666,13,0.799,0.553,0.31034,825,0.63445,0.62743,0.94403,18,0.763,0.448,0.29818,1181,0.04815,0.85032,0.90707,18,0.797,0.558,0.337
41,530330012001,33,1200,1,1289,0.491,0.509,0.176,0,0.036,0.721,532,99667,54758,996,0.25,0.308,0.076,0.067,0.298,729,0.049,0,0.089,0.012,0.272,0.092,0,0.222,0.015,0.084,0.102,0.045,0.018,0.049,0.108,0.111,532,0.19,0.81,13,9,24,24,0.00433164,2.62E-05,87,29,65,55,60,0.030632936,0.040513547,18,65,461,0.681476667,0.72335,0.96182,18,0.872,0.684,0.38612,825,0.63445,0.62743,0.94403,18,0.763,0.448,0.29818,1181,0.04815,0.85032,0.90707,18,0.797,0.558,0.337
42,530330012002,33,1200,2,900,0.234,0.766,0.257,0.109,0.169,0.45,515,50172,35206,602,0.251,0.362,0.156,0,0.231,619,0,0,0.124,0,0.333,0.178,0.045,0.111,0.102,0.021,0.086,0,0,0.062,0.164,0.138,515,0.806,0.194,6,6,23,17,0.012949529,3.87E-05,85,24,84,57,62,0.057858627,0.058920052,19,60,461,0.681476667,0.72335,0.96182,18,0.872,0.684,0.38612,825,0.63445,0.62743,0.94403,18,0.763,0.448,0.29818,1181,0.04815,0.85032,0.90707,18,0.797,0.558,0.337
43,530330012003,33,1200,3,1349,0.565,0.435,0.178,0.139,0,0.649,918,20423,21523,1017,0.107,0.293,0.158,0.165,0.276,494,0.032,0,0.154,0,0.259,0.016,0.028,0.026,0.269,0.038,0.107,0.034,0.034,0.06,0.048,0.342,918,0.831,0.169,6,5,17,15,0.035928144,7.19E-05,92,24,90,63,58,0.075406718,0.190025316,21,59,461,0.681476667,0.72335,0.96182,18,0.872,0.684,0.38612,825,0.63445,0.62743,0.94403,18,0.763,0.448,0.29818,1181,0.04815,0.85032,0.90707,18,0.797,0.558,0.337
44,530330012004,33,1200,4,1695,0.494,0.506,0.232,0,0.149,0.588,712,40128,23484,1253,0.087,0.294,0.16,0.141,0.318,721,0.011,0.033,0.164,0.031,0.082,0.118,0.062,0.09,0.035,0,0.272,0.015,0.087,0.136,0.181,0.204,712,0.858,0.142,6,6,15,15,0.011672069,2.06E-05,93,26,77,65,61,0.029981949,0.070888446,22,60,461,0.681476667,0.72335,0.96182,18,0.872,0.684,0.38612,825,0.63445,0.62743,0.94403,18,0.763,0.448,0.29818,1181,0.04815,0.85032,0.90707,18,0.797,0.558,0.337
45,530330012005,33,1200,5,1323,0.663,0.337,0.115,0.063,0.157,0.667,891,20327,22876,984,0.071,0.282,0.176,0.039,0.433,736,0,0,0.295,0.016,0.226,0.079,0.018,0.207,0.045,0.026,0.071,0,0.019,0.022,0.2,0.429,891,0.847,0.153,15,15,17,17,0.001777839,6.84E-06,100,34,72,61,59,0.004523518,0.027179031,17,65,241,0.3925,0.374816667,0.95134,13,0.759,0.607,0.73859,122,0.70011,0.659256667,0.93684,19,0.603,0.372,0.3043,1239,0.04983,0.82541,0.90095,20,0.791,0.564,0.29944
46,530330013001,33,1300,1,1462,0.577,0.423,0.198,0.052,0.066,0.659,812,47788,43819,1134,0.183,0.26,0.101,0.133,0.323,845,0.049,0.04,0.072,0.036,0.156,0.077,0.015,0.291,0.013,0.058,0.142,0.032,0.019,0.123,0.06,0.218,812,0.56,0.44,24,16,24,14,0.003158803,1.03E-05,90,35,83,63,61,0.012511265,0.041122925,19,61,383,0.429936667,0.518276667,0.94808,16,0.912,0.554,0.48042,122,0.70011,0.659256667,0.93684,19,0.603,0.372,0.3043,1239,0.04983,0.82541,0.90095,20,0.791,0.564,0.29944
47,530330013002,33,1300,2,1601,0.5,0.5,0.247,0.015,0.119,0.631,725,64004,38051,1184,0.26,0.295,0.138,0.063,0.244,1044,0.051,0,0.11,0,0.176,0.12,0,0.286,0.039,0.081,0.122,0,0.014,0.131,0.101,0.059,725,0.48,0.52,31,27,31,23,0.00353899,1.52E-05,99,31,87,68,57,0.006420855,0.021945975,20,60,383,0.429936667,0.518276667,0.94808,16,0.912,0.554,0.48042,122,0.70011,0.659256667,0.93684,19,0.603,0.372,0.3043,1239,0.04983,0.82541,0.90095,20,0.791,0.564,0.29944
48,530330013003,33,1300,3,1326,0.485,0.515,0.146,0.097,0.072,0.699,643,64137,39932,1098,0.183,0.405,0.082,0.056,0.274,815,0.042,0,0.088,0.042,0.228,0.015,0.026,0.103,0.08,0.08,0.195,0.064,0.038,0.053,0.19,0.121,643,0.638,0.362,26,17,34,23,0.002469358,9.33E-06,90,27,90,70,58,0.010291519,0.094166523,19,54,383,0.429936667,0.518276667,0.94808,16,0.912,0.554,0.48042,122,0.70011,0.659256667,0.93684,19,0.603,0.372,0.3043,1239,0.04983,0.82541,0.90095,20,0.791,0.564,0.29944
49,530330014001,33,1400,1,1566,0.478,0.522,0.043,0,0.041,0.898,646,61570,30762,1094,0.161,0.336,0.182,0.028,0.293,1001,0.016,0,0.049,0,0.264,0.124,0.011,0.132,0.043,0.118,0.188,0.023,0.033,0.119,0.1,0.145,646,0.437,0.563,18,4,35,29,0.002927408,1.79E-05,113,36,63,57,51,0.010155784,0.011305361,21,64,383,0.429936667,0.518276667,0.94808,16,0.912,0.554,0.48042,122,0.70011,0.659256667,0.93684,19,0.603,0.372,0.3043,1239,0.04983,0.82541,0.90095,20,0.791,0.564,0.29944
50,530330014002,33,1400,2,1038,0.466,0.534,0.05,0,0.007,0.855,402,58750,40828,835,0.114,0.307,0.126,0.103,0.351,700,0,0,0.123,0,0.25,0.11,0.1,0.267,0.02,0.074,0.014,0.041,0,0.109,0.075,0.142,402,0.41,0.59,26,10,39,27,0.003976389,2.75E-05,112,39,69,52,55,0.029675397,0.068351404,22,64,383,0.429936667,0.518276667,0.94808,16,0.912,0.554,0.48042,122,0.70011,0.659256667,0.93684,19,0.603,0.372,0.3043,1239,0.04983,0.82541,0.90095,20,0.791,0.564,0.29944
51,530330014003,33,1400,3,1349,0.462,0.538,0.094,0,0.165,0.764,555,67011,33531,960,0.235,0.303,0.077,0.184,0.2,769,0.022,0.022,0.052,0.139,0.22,0.1,0.021,0.157,0.064,0.056,0.077,0.052,0.018,0.106,0.206,0.012,555,0.604,0.396,30,19,48,28,0.006179303,3.58E-05,113,35,76,54,54,0.025232686,0.091461717,22,60,383,0.429936667,0.518276667,0.94808,16,0.912,0.554,0.48042,122,0.70011,0.659256667,0.93684,19,0.603,0.372,0.3043,1239,0.04983,0.82541,0.90095,20,0.791,0.564,0.29944
52,530330014004,33,1400,4,1552,0.527,0.473,0.068,0,0.06,0.903,606,120083,44879,1167,0.33,0.351,0.063,0.075,0.181,957,0.03,0.01,0.062,0.032,0.259,0.029,0.053,0.175,0.054,0.041,0.106,0.08,0.068,0.104,0.069,0.011,606,0.226,0.774,48,31,61,37,0.000581745,7.49E-06,123,46,47,29,47,0.011381077,0.014923582,23,70,294,0.713533333,0.81977,0.96036,16,0.848,0.597,0.09864,122,0.70011,0.659256667,0.93684,19,0.603,0.372,0.3043,1239,0.04983,0.82541,0.90095,20,0.791,0.564,0.29944
53,530330015001,33,1500,1,1165,0.506,0.494,0,0,0.034,0.967,509,91875,48191,819,0.215,0.463,0.076,0.024,0.222,590,0.032,0,0.061,0.014,0.224,0.044,0.019,0.203,0.1,0.037,0.219,0.047,0,0.128,0.007,0.034,509,0.248,0.752,56,34,84,53,0.001922203,1.88E-05,138,55,21,33,46,0.002906449,0.012886268,26,82,294,0.713533333,0.81977,0.96036,16,0.848,0.597,0.09864,122,0.70011,0.659256667,0.93684,19,0.603,0.372,0.3043,1239,0.04983,0.82541,0.90095,20,0.791,0.564,0.29944
54,530330015002,33,1500,2,1233,0.457,0.543,0.047,0,0.044,0.921,598,96750,61355,1008,0.316,0.4,0.099,0.007,0.178,704,0.065,0.011,0.057,0.023,0.264,0.047,0.064,0.131,0.082,0.018,0.081,0.109,0.047,0.06,0.028,0.058,598,0.186,0.814,42,23,94,48,0.001788525,3.82E-05,134,44,26,34,42,0.011393944,0.006200331,26,73,427,0.84479,0.889573333,0.96052,19,0.841,0.633,0.08197,122,0.70011,0.659256667,0.93684,19,0.603,0.372,0.3043,1239,0.04983,0.82541,0.90095,20,0.791,0.564,0.29944
55,530330016001,33,1600,1,1389,0.507,0.493,0.021,0,0.024,0.928,548,120000,73827,1038,0.393,0.337,0.035,0.007,0.228,650,0.046,0,0.068,0.023,0.088,0.212,0.038,0.245,0.038,0.085,0.102,0.045,0.011,0.029,0.06,0.055,548,0.015,0.985,44,32,65,42,0.000164156,1.49E-05,127,45,45,31,43,0.004711739,0.004797111,24,74,294,0.713533333,0.81977,0.96036,16,0.848,0.597,0.09864,122,0.70011,0.659256667,0.93684,19,0.603,0.372,0.3043,1239,0.04983,0.82541,0.90095,20,0.791,0.564,0.29944
56,530330016002,33,1600,2,1215,0.473,0.527,0.075,0.006,0.049,0.91,537,101991,57052,1041,0.226,0.361,0.097,0.07,0.246,685,0.01,0.009,0.124,0.082,0.147,0.048,0.019,0.253,0.067,0.029,0.092,0.01,0.109,0.039,0.067,0.01,537,0.14,0.86,40,23,72,38,0.001389384,2.02E-05,122,46,53,44,49,0.008005131,0.081130784,25,70,294,0.713533333,0.81977,0.96036,16,0.848,0.597,0.09864,122,0.70011,0.659256667,0.93684,19,0.603,0.372,0.3043,1239,0.04983,0.82541,0.90095,20,0.791,0.564,0.29944
57,530330016003,33,1600,3,1507,0.599,0.401,0.088,0.012,0.072,0.723,682,69712,38323,1140,0.21,0.322,0.138,0.018,0.312,932,0,0,0.183,0.019,0.195,0.078,0.008,0.179,0.076,0.067,0.152,0.035,0.006,0.094,0.117,0.116,682,0.435,0.565,29,16,67,32,0.007905193,2.48E-05,112,35,79,66,53,0.013508005,0.04381548,23,61,294,0.713533333,0.81977,0.96036,16,0.848,0.597,0.09864,122,0.70011,0.659256667,0.93684,19,0.603,0.372,0.3043,1239,0.04983,0.82541,0.90095,20,0.791,0.564,0.29944
58,530330017011,33,1701,1,1837,0.519,0.481,0.153,0.018,0.114,0.635,899,60792,41323,1338,0.235,0.452,0.055,0.069,0.19,1286,0.04,0.007,0.087,0.005,0.355,0.063,0.007,0.166,0.043,0.057,0.131,0.026,0.012,0.145,0.084,0.146,899,0.755,0.245,10,10,57,41,0.005122679,2.61E-05,93,32,89,76,55,0.031496129,0.066234574,19,59,347,0.66498,0.769086667,0.96017,19,0.897,0.674,0.19308,122,0.70011,0.659256667,0.93684,19,0.603,0.372,0.3043,1239,0.04983,0.82541,0.90095,20,0.791,0.564,0.29944
59,530330017012,33,1701,2,932,0.475,0.525,0.014,0.042,0.011,0.923,524,62917,52860,780,0.199,0.364,0.114,0.058,0.265,565,0,0,0.115,0.06,0.216,0.041,0,0.329,0.126,0.021,0.065,0.012,0.014,0.149,0.114,0.109,524,0.42,0.58,13,8,46,32,0.002293666,1.05E-05,91,33,81,76,56,0.01816245,0.030541404,19,60,347,0.66498,0.769086667,0.96017,19,0.897,0.674,0.19308,122,0.70011,0.659256667,0.93684,19,0.603,0.372,0.3043,1239,0.04983,0.82541,0.90095,20,0.791,0.564,0.29944
60,530330017013,33,1701,3,1286,0.433,0.567,0.18,0.051,0.096,0.653,556,80625,49067,965,0.232,0.266,0.171,0.062,0.268,788,0.027,0,0.122,0.032,0.303,0.024,0.023,0.129,0.107,0.011,0.15,0.072,0,0.11,0.108,0.049,556,0.371,0.629,21,10,38,26,0.001594985,7.25E-06,99,34,79,71,56,0.018591418,0.013667893,20,61,383,0.429936667,0.518276667,0.94808,16,0.912,0.554,0.48042,122,0.70011,0.659256667,0.93684,19,0.603,0.372,0.3043,1239,0.04983,0.82541,0.90095,20,0.791,0.564,0.29944
61,530330017021,33,1702,1,1523,0.502,0.498,0.037,0.019,0.152,0.838,798,50398,34707,1100,0.156,0.461,0.069,0.028,0.285,996,0.069,0,0.115,0.054,0.136,0.019,0.067,0.17,0.066,0.028,0.173,0.028,0.074,0.054,0.032,0.163,798,0.629,0.371,19,9,46,29,0.005200958,3.02E-05,101,33,79,67,55,0.022063824,0.027910816,20,60,383,0.429936667,0.518276667,0.94808,16,0.912,0.554,0.48042,122,0.70011,0.659256667,0.93684,19,0.603,0.372,0.3043,1239,0.04983,0.82541,0.90095,20,0.791,0.564,0.29944
62,530330017022,33,1702,2,878,0.523,0.477,0.044,0.013,0.019,0.838,536,60000,46506,778,0.165,0.404,0.14,0.023,0.269,534,0.022,0,0.159,0.019,0.17,0.073,0.039,0.27,0.165,0,0.06,0.022,0,0.071,0.067,0.039,536,0.33,0.67,19,14,61,32,0.002585309,1.31E-05,102,39,83,68,56,0.011010698,0.025092001,21,60,469,0.77679,0.81413,0.96364,19,0.771,0.604,0.10661,122,0.70011,0.659256667,0.93684,19,0.603,0.372,0.3043,1239,0.04983,0.82541,0.90095,20,0.791,0.564,0.29944
63,530330017023,33,1702,3,1364,0.47,0.53,0.217,0,0.022,0.727,473,66568,30332,983,0.08,0.292,0.101,0.083,0.444,729,0,0,0.176,0.036,0.148,0.037,0.01,0.173,0.082,0.014,0.277,0.032,0.016,0.07,0.171,0.085,473,0.467,0.533,24,19,56,27,0.002184891,1.36E-05,107,43,74,55,55,0.012141681,0.021661483,21,59,469,0.77679,0.81413,0.96364,19,0.771,0.604,0.10661,122,0.70011,0.659256667,0.93684,19,0.603,0.372,0.3043,1239,0.04983,0.82541,0.90095,20,0.791,0.564,0.29944
64,530330017024,33,1702,4,643,0.47,0.53,0.093,0.034,0.044,0.782,267,81285,40628,559,0.088,0.27,0.148,0.02,0.474,367,0,0,0.24,0.147,0.117,0.079,0.025,0.169,0.087,0.057,0.054,0.025,0,0.258,0.064,0.065,267,0.202,0.798,21,14,51,29,0.000776042,3.61E-06,104,35,78,66,54,0.015695685,0.014607044,20,60,383,0.429936667,0.518276667,0.94808,16,0.912,0.554,0.48042,122,0.70011,0.659256667,0.93684,19,0.603,0.372,0.3043,1239,0.04983,0.82541,0.90095,20,0.791,0.564,0.29944
65,530330018001,33,1800,1,1931,0.398,0.602,0.076,0.005,0.198,0.738,707,106101,46376,1187,0.11,0.485,0.093,0.011,0.302,1432,0.008,0,0.188,0.045,0.115,0.016,0.028,0.256,0.029,0.064,0.24,0.01,0,0.144,0.143,0.148,707,0.441,0.559,26,16,37,20,0.002444916,1.46E-05,79,31,59,62,61,0.03437015,0.15669216,17,58,432,0.71604,0.761426667,0.95653,15,0.839,0.649,0.15509,122,0.70011,0.659256667,0.93684,19,0.603,0.372,0.3043,1239,0.04983,0.82541,0.90095,20,0.791,0.564,0.29944
66,530330018002,33,1800,2,1461,0.448,0.552,0.109,0,0.01,0.763,666,75441,39832,980,0.318,0.311,0.069,0.039,0.262,1109,0.027,0,0.082,0.013,0.27,0.04,0,0.179,0.071,0.091,0.21,0.017,0,0,0.056,0.166,666,0.679,0.321,17,10,44,26,0.002747729,1.08E-05,79,26,83,69,55,0.008978047,0.068091177,17,53,432,0.71604,0.761426667,0.95653,15,0.839,0.649,0.15509,122,0.70011,0.659256667,0.93684,19,0.603,0.372,0.3043,1239,0.04983,0.82541,0.90095,20,0.791,0.564,0.29944
67,530330018003,33,1800,3,1825,0.5,0.5,0.181,0,0.098,0.753,852,60463,34450,1511,0.126,0.445,0.06,0.179,0.191,1205,0.05,0,0.173,0.015,0.237,0.126,0.053,0.159,0.068,0.052,0.066,0,0,0.093,0.15,0.075,852,0.42,0.58,18,14,41,26,0.002184046,8.26E-06,85,27,80,70,57,0.006213365,0.107665194,18,55,432,0.71604,0.761426667,0.95653,15,0.839,0.649,0.15509,122,0.70011,0.659256667,0.93684,19,0.603,0.372,0.3043,1239,0.04983,0.82541,0.90095,20,0.791,0.564,0.29944
68,530330019001,33,1900,1,2216,0.507,0.493,0.189,0.053,0.079,0.69,1182,50192,38910,1558,0.191,0.359,0.071,0.052,0.327,976,0.078,0,0.071,0.008,0.315,0.05,0.046,0.177,0.016,0.037,0.148,0.027,0.028,0.157,0.157,0.225,1182,0.547,0.453,15,9,23,20,0.018621442,6.54E-05,86,20,62,69,61,0.034772158,0.067718384,19,59,461,0.681476667,0.72335,0.96182,18,0.872,0.684,0.38612,906,0.779623333,0.727536667,0.94874,21,0.774,0.46,0.14459,1181,0.04815,0.85032,0.90707,18,0.797,0.558,0.337
69,530330019002,33,1900,2,1366,0.485,0.515,0.074,0.027,0.056,0.807,533,100139,50516,1002,0.26,0.34,0.062,0.009,0.328,926,0.048,0,0.195,0.092,0.19,0.048,0.05,0.108,0.041,0.123,0.087,0.009,0.01,0.105,0.177,0.181,533,0.285,0.715,17,15,29,15,0.002241687,2.46E-05,70,26,67,72,61,0.033928148,0.116093267,17,63,461,0.681476667,0.72335,0.96182,18,0.872,0.684,0.38612,906,0.779623333,0.727536667,0.94874,21,0.774,0.46,0.14459,1181,0.04815,0.85032,0.90707,18,0.797,0.558,0.337
70,530330019003,33,1900,3,1141,0.562,0.438,0.269,0,0,0.668,460,75188,59419,904,0.174,0.299,0.189,0.071,0.268,700,0.011,0,0.031,0.034,0.349,0.039,0.034,0.187,0.067,0.114,0.097,0.024,0.011,0.102,0.052,0.055,460,0.237,0.763,23,16,33,24,0.001646726,9.94E-06,74,28,50,54,59,0.015125236,0.067421332,18,64,461,0.681476667,0.72335,0.96182,18,0.872,0.684,0.38612,906,0.779623333,0.727536667,0.94874,21,0.774,0.46,0.14459,1181,0.04815,0.85032,0.90707,18,0.797,0.558,0.337
71,530330020001,33,2000,1,1750,0.487,0.513,0.084,0,0.038,0.847,820,76912,53643,1388,0.236,0.386,0.138,0.012,0.228,1079,0.036,0.007,0.108,0.09,0.264,0.042,0.034,0.206,0.059,0.057,0.076,0.021,0,0.059,0.095,0.131,820,0.498,0.502,29,18,32,21,0.001179829,9.16E-06,67,24,76,56,50,0.015713627,0.045052581,17,57,232,0.499683333,0.513266667,0.95666,13,0.799,0.553,0.31034,825,0.63445,0.62743,0.94403,18,0.763,0.448,0.29818,1181,0.04815,0.85032,0.90707,18,0.797,0.558,0.337
72,530330020002,33,2000,2,1049,0.534,0.466,0.092,0,0.011,0.867,479,74931,46649,795,0.23,0.364,0.073,0.05,0.283,668,0.013,0,0.067,0,0.21,0.031,0.025,0.217,0.024,0.169,0.166,0.028,0.048,0.065,0.07,0.071,479,0.378,0.622,18,16,36,27,0.000765152,6.16E-06,73,24,78,57,57,0.006759236,0.010471542,17,63,461,0.681476667,0.72335,0.96182,18,0.872,0.684,0.38612,825,0.63445,0.62743,0.94403,18,0.763,0.448,0.29818,1181,0.04815,0.85032,0.90707,18,0.797,0.558,0.337
73,530330020003,33,2000,3,801,0.521,0.479,0.069,0.007,0.031,0.848,307,88438,42580,567,0.358,0.434,0.034,0.014,0.16,475,0.044,0,0.034,0.017,0.259,0.093,0.019,0.147,0.069,0.082,0.177,0.04,0.019,0.094,0.046,0.067,307,0.254,0.746,23,13,27,16,0.004176178,3.00E-05,67,24,67,74,56,0.021863448,0.115962102,17,60,232,0.499683333,0.513266667,0.95666,13,0.799,0.553,0.31034,825,0.63445,0.62743,0.94403,18,0.763,0.448,0.29818,1181,0.04815,0.85032,0.90707,18,0.797,0.558,0.337
74,530330021001,33,2100,1,1749,0.479,0.521,0.125,0.044,0.03,0.799,659,108487,44613,1245,0.375,0.335,0.091,0.023,0.176,1039,0.053,0,0.077,0.026,0.275,0.021,0.009,0.239,0.099,0.097,0.075,0.01,0.019,0.021,0.056,0.041,659,0.171,0.829,29,10,24,12,0.002899619,1.44E-05,71,24,65,72,46,0.016539083,0.018784002,19,67,482,0.87187,0.898563333,0.96306,18,0.862,0.62,0.09336,906,0.779623333,0.727536667,0.94874,21,0.774,0.46,0.14459,1181,0.04815,0.85032,0.90707,18,0.797,0.558,0.337
75,530330021002,33,2100,2,859,0.453,0.547,0.116,0.01,0.031,0.79,401,70341,38572,676,0.167,0.472,0.148,0.012,0.201,490,0.02,0,0.039,0.094,0.202,0.104,0.033,0.159,0.057,0.135,0.088,0,0.069,0.087,0.132,0.055,401,0.369,0.631,37,30,30,20,0.001239981,9.49E-06,66,32,58,55,49,0.006176293,0.013827607,18,65,482,0.87187,0.898563333,0.96306,18,0.862,0.62,0.09336,906,0.779623333,0.727536667,0.94874,21,0.774,0.46,0.14459,1181,0.04815,0.85032,0.90707,18,0.797,0.558,0.337
76,530330021003,33,2100,3,1540,0.519,0.481,0.222,0,0.059,0.706,663,86736,55759,1278,0.3,0.326,0.104,0.038,0.232,983,0.063,0,0.169,0.028,0.346,0.068,0.04,0.155,0.05,0.011,0.053,0,0.017,0.084,0.118,0.06,663,0.406,0.594,28,18,22,18,0.003242015,1.90E-05,58,33,60,60,50,0.009981673,0.082044396,18,62,482,0.87187,0.898563333,0.96306,18,0.862,0.62,0.09336,906,0.779623333,0.727536667,0.94874,21,0.774,0.46,0.14459,1181,0.04815,0.85032,0.90707,18,0.797,0.558,0.337
77,530330022001,33,2200,1,1553,0.449,0.551,0.12,0.003,0.038,0.786,570,82167,49652,1158,0.329,0.341,0.079,0.012,0.239,925,0.034,0.017,0.126,0,0.304,0.076,0.035,0.173,0.069,0.022,0.105,0.019,0.021,0.086,0.086,0.068,570,0.112,0.888,40,19,43,23,0.001620043,8.90E-06,90,34,35,55,41,0.017938184,0.033912733,21,73,389,0.606036667,0.623083333,0.95428,16,0.828,0.603,0.43445,825,0.63445,0.62743,0.94403,18,0.763,0.448,0.29818,1181,0.04815,0.85032,0.90707,18,0.797,0.558,0.337
