GEOID10,BG_id,tract_id,TRBL_10,TRBL_STR_10,TRACT_10,BLOCK_10,BG,TRBG_10,WATER,URBAN_VILLAGE_NUMBER,URBAN_VILLAGE_NAME,URBAN_VILLAGE_TYPE,CRA_NO,CRA_NAME,NEIGHBORHOODS_INCLUDED,NEIGHBORHOOD_DISTRICT_NUMBER,NEIGHBORHOOD_DISTRICT_NAME
5.3033E+14,5.3033E+11,53033000200,200.5003,200.5003,200,5003,5,200.5,0,0,Outside Villages,Outside Villages,8.2,Olympic Hills/Victory Heights,"Lake City, Victory Heights, Olympic Hills, Pinehurst, Jackson Park",8,North
5.3033E+14,5.3033E+11,53033000200,200.5004,200.5004,200,5004,5,200.5,0,0,Outside Villages,Outside Villages,8.2,Olympic Hills/Victory Heights,"Lake City, Victory Heights, Olympic Hills, Pinehurst, Jackson Park",8,North
5.3033E+14,5.3033E+11,53033000200,200.5005,200.5005,200,5005,5,200.5,0,0,Outside Villages,Outside Villages,8.2,Olympic Hills/Victory Heights,"Lake City, Victory Heights, Olympic Hills, Pinehurst, Jackson Park",8,North
5.3033E+14,5.3033E+11,53033000200,200.5006,200.5006,200,5006,5,200.5,0,0,Outside Villages,Outside Villages,8.2,Olympic Hills/Victory Heights,"Lake City, Victory Heights, Olympic Hills, Pinehurst, Jackson Park",8,North
5.3033E+14,5.3033E+11,53033000200,200.5007,200.5007,200,5007,5,200.5,0,0,Outside Villages,Outside Villages,8.2,Olympic Hills/Victory Heights,"Lake City, Victory Heights, Olympic Hills, Pinehurst, Jackson Park",8,North
5.3033E+14,5.3033E+11,53033000200,200.5008,200.5008,200,5008,5,200.5,0,0,Outside Villages,Outside Villages,8.2,Olympic Hills/Victory Heights,"Lake City, Victory Heights, Olympic Hills, Pinehurst, Jackson Park",8,North
5.3033E+14,5.3033E+11,53033000200,200.5009,200.5009,200,5009,5,200.5,0,0,Outside Villages,Outside Villages,8.2,Olympic Hills/Victory Heights,"Lake City, Victory Heights, Olympic Hills, Pinehurst, Jackson Park",8,North
5.3033E+14,5.3033E+11,53033000200,200.501,200.501,200,5010,5,200.5,0,0,Outside Villages,Outside Villages,8.2,Olympic Hills/Victory Heights,"Lake City, Victory Heights, Olympic Hills, Pinehurst, Jackson Park",8,North
5.3033E+14,5.3033E+11,53033000200,200.6,200.6,200,6000,6,200.6,0,0,Outside Villages,Outside Villages,8.2,Olympic Hills/Victory Heights,"Lake City, Victory Heights, Olympic Hills, Pinehurst, Jackson Park",8,North
5.3033E+14,5.3033E+11,53033000200,200.6001,200.6001,200,6001,6,200.6,0,0,Outside Villages,Outside Villages,8.2,Olympic Hills/Victory Heights,"Lake City, Victory Heights, Olympic Hills, Pinehurst, Jackson Park",8,North
5.3033E+14,5.3033E+11,53033000200,200.6002,200.6002,200,6002,6,200.6,0,0,Outside Villages,Outside Villages,8.2,Olympic Hills/Victory Heights,"Lake City, Victory Heights, Olympic Hills, Pinehurst, Jackson Park",8,North
5.3033E+14,5.3033E+11,53033000200,200.6003,200.6003,200,6003,6,200.6,0,0,Outside Villages,Outside Villages,8.2,Olympic Hills/Victory Heights,"Lake City, Victory Heights, Olympic Hills, Pinehurst, Jackson Park",8,North
5.3033E+14,5.3033E+11,53033000200,200.6004,200.6004,200,6004,6,200.6,0,0,Outside Villages,Outside Villages,8.2,Olympic Hills/Victory Heights,"Lake City, Victory Heights, Olympic Hills, Pinehurst, Jackson Park",8,North
5.3033E+14,5.3033E+11,53033000200,200.6005,200.6005,200,6005,6,200.6,0,0,Outside Villages,Outside Villages,8.2,Olympic Hills/Victory Heights,"Lake City, Victory Heights, Olympic Hills, Pinehurst, Jackson Park",8,North
5.3033E+14,5.3033E+11,53033000200,200.6006,200.6006,200,6006,6,200.6,0,0,Outside Villages,Outside Villages,8.2,Olympic Hills/Victory Heights,"Lake City, Victory Heights, Olympic Hills, Pinehurst, Jackson Park",8,North
5.3033E+14,5.3033E+11,53033000200,200.6007,200.6007,200,6007,6,200.6,0,0,Outside Villages,Outside Villages,8.2,Olympic Hills/Victory Heights,"Lake City, Victory Heights, Olympic Hills, Pinehurst, Jackson Park",8,North
5.3033E+14,5.3033E+11,53033000200,200.6008,200.6008,200,6008,6,200.6,0,0,Outside Villages,Outside Villages,8.2,Olympic Hills/Victory Heights,"Lake City, Victory Heights, Olympic Hills, Pinehurst, Jackson Park",8,North
5.3033E+14,5.3033E+11,53033000200,200.6009,200.6009,200,6009,6,200.6,0,0,Outside Villages,Outside Villages,8.2,Olympic Hills/Victory Heights,"Lake City, Victory Heights, Olympic Hills, Pinehurst, Jackson Park",8,North
5.3033E+14,5.3033E+11,53033000200,200.601,200.601,200,6010,6,200.6,0,0,Outside Villages,Outside Villages,8.2,Olympic Hills/Victory Heights,"Lake City, Victory Heights, Olympic Hills, Pinehurst, Jackson Park",8,North
5.3033E+14,5.3033E+11,53033000200,200.6011,200.6011,200,6011,6,200.6,0,0,Outside Villages,Outside Villages,8.2,Olympic Hills/Victory Heights,"Lake City, Victory Heights, Olympic Hills, Pinehurst, Jackson Park",8,North
5.3033E+14,5.3033E+11,53033000200,200.6012,200.6012,200,6012,6,200.6,0,0,Outside Villages,Outside Villages,8.2,Olympic Hills/Victory Heights,"Lake City, Victory Heights, Olympic Hills, Pinehurst, Jackson Park",8,North
5.3033E+14,5.3033E+11,53033000200,200.6013,200.6013,200,6013,6,200.6,0,0,Outside Villages,Outside Villages,8.2,Olympic Hills/Victory Heights,"Lake City, Victory Heights, Olympic Hills, Pinehurst, Jackson Park",8,North
5.3033E+14,5.3033E+11,53033000200,200.6014,200.6014,200,6014,6,200.6,0,0,Outside Villages,Outside Villages,8.2,Olympic Hills/Victory Heights,"Lake City, Victory Heights, Olympic Hills, Pinehurst, Jackson Park",8,North
5.3033E+14,5.3033E+11,53033000200,200.6015,200.6015,200,6015,6,200.6,0,0,Outside Villages,Outside Villages,8.2,Olympic Hills/Victory Heights,"Lake City, Victory Heights, Olympic Hills, Pinehurst, Jackson Park",8,North
5.3033E+14,5.3033E+11,53033000200,200.6016,200.6016,200,6016,6,200.6,0,0,Outside Villages,Outside Villages,8.2,Olympic Hills/Victory Heights,"Lake City, Victory Heights, Olympic Hills, Pinehurst, Jackson Park",8,North
5.3033E+14,5.3033E+11,53033000200,200.6017,200.6017,200,6017,6,200.6,0,0,Outside Villages,Outside Villages,8.2,Olympic Hills/Victory Heights,"Lake City, Victory Heights, Olympic Hills, Pinehurst, Jackson Park",8,North
5.3033E+14,5.3033E+11,53033000200,200.6018,200.6018,200,6018,6,200.6,0,0,Outside Villages,Outside Villages,8.2,Olympic Hills/Victory Heights,"Lake City, Victory Heights, Olympic Hills, Pinehurst, Jackson Park",8,North
5.3033E+14,5.3033E+11,53033000200,200.6019,200.6019,200,6019,6,200.6,0,0,Outside Villages,Outside Villages,8.2,Olympic Hills/Victory Heights,"Lake City, Victory Heights, Olympic Hills, Pinehurst, Jackson Park",8,North
5.3033E+14,5.3033E+11,53033000200,200.602,200.602,200,6020,6,200.6,0,0,Outside Villages,Outside Villages,8.2,Olympic Hills/Victory Heights,"Lake City, Victory Heights, Olympic Hills, Pinehurst, Jackson Park",8,North
5.3033E+14,5.3033E+11,53033000200,200.6021,200.6021,200,6021,6,200.6,0,0,Outside Villages,Outside Villages,8.2,Olympic Hills/Victory Heights,"Lake City, Victory Heights, Olympic Hills, Pinehurst, Jackson Park",8,North
5.3033E+14,5.3033E+11,53033000200,200.6022,200.6022,200,6022,6,200.6,0,0,Outside Villages,Outside Villages,8.2,Olympic Hills/Victory Heights,"Lake City, Victory Heights, Olympic Hills, Pinehurst, Jackson Park",8,North
5.3033E+14,5.3033E+11,53033000200,200.6023,200.6023,200,6023,6,200.6,0,0,Outside Villages,Outside Villages,8.2,Olympic Hills/Victory Heights,"Lake City, Victory Heights, Olympic Hills, Pinehurst, Jackson Park",8,North
5.3033E+14,5.3033E+11,53033000200,200.6024,200.6024,200,6024,6,200.6,0,0,Outside Villages,Outside Villages,8.2,Olympic Hills/Victory Heights,"Lake City, Victory Heights, Olympic Hills, Pinehurst, Jackson Park",8,North
5.3033E+14,5.3033E+11,53033000200,200.6025,200.6025,200,6025,6,200.6,0,0,Outside Villages,Outside Villages,8.2,Olympic Hills/Victory Heights,"Lake City, Victory Heights, Olympic Hills, Pinehurst, Jackson Park",8,North
5.3033E+14,5.3033E+11,53033000200,200.6026,200.6026,200,6026,6,200.6,0,0,Outside Villages,Outside Villages,8.2,Olympic Hills/Victory Heights,"Lake City, Victory Heights, Olympic Hills, Pinehurst, Jackson Park",8,North
5.3033E+14,5.3033E+11,53033000200,200.6027,200.6027,200,6027,6,200.6,0,0,Outside Villages,Outside Villages,8.2,Olympic Hills/Victory Heights,"Lake City, Victory Heights, Olympic Hills, Pinehurst, Jackson Park",8,North
5.3033E+14,5.3033E+11,53033000300,300.1,300.1,300,1000,1,300.1,0,0,Outside Villages,Outside Villages,9.5,Haller Lake,"Haller Lake, Pinehurst",9,Northwest
5.3033E+14,5.3033E+11,53033000300,300.1001,300.1001,300,1001,1,300.1,0,0,Outside Villages,Outside Villages,9.5,Haller Lake,"Haller Lake, Pinehurst",9,Northwest
5.3033E+14,5.3033E+11,53033000300,300.1002,300.1002,300,1002,1,300.1,0,0,Outside Villages,Outside Villages,9.5,Haller Lake,"Haller Lake, Pinehurst",9,Northwest
5.3033E+14,5.3033E+11,53033000300,300.1003,300.1003,300,1003,1,300.1,0,0,Outside Villages,Outside Villages,9.5,Haller Lake,"Haller Lake, Pinehurst",9,Northwest
5.3033E+14,5.3033E+11,53033000300,300.1004,300.1004,300,1004,1,300.1,0,0,Outside Villages,Outside Villages,9.5,Haller Lake,"Haller Lake, Pinehurst",9,Northwest
5.3033E+14,5.3033E+11,53033000300,300.1005,300.1005,300,1005,1,300.1,0,0,Outside Villages,Outside Villages,9.5,Haller Lake,"Haller Lake, Pinehurst",9,Northwest
5.3033E+14,5.3033E+11,53033000300,300.1006,300.1006,300,1006,1,300.1,0,0,Outside Villages,Outside Villages,9.5,Haller Lake,"Haller Lake, Pinehurst",9,Northwest
5.3033E+14,5.3033E+11,53033000300,300.1007,300.1007,300,1007,1,300.1,0,0,Outside Villages,Outside Villages,9.5,Haller Lake,"Haller Lake, Pinehurst",9,Northwest
5.3033E+14,5.3033E+11,53033000300,300.1008,300.1008,300,1008,1,300.1,0,0,Outside Villages,Outside Villages,9.5,Haller Lake,"Haller Lake, Pinehurst",9,Northwest
5.3033E+14,5.3033E+11,53033000300,300.1009,300.1009,300,1009,1,300.1,0,0,Outside Villages,Outside Villages,9.5,Haller Lake,"Haller Lake, Pinehurst",9,Northwest
5.3033E+14,5.3033E+11,53033000300,300.101,300.101,300,1010,1,300.1,0,0,Outside Villages,Outside Villages,9.5,Haller Lake,"Haller Lake, Pinehurst",9,Northwest
5.3033E+14,5.3033E+11,53033000300,300.1011,300.1011,300,1011,1,300.1,0,0,Outside Villages,Outside Villages,9.5,Haller Lake,"Haller Lake, Pinehurst",9,Northwest
5.3033E+14,5.3033E+11,53033000300,300.1012,300.1012,300,1012,1,300.1,0,0,Outside Villages,Outside Villages,9.5,Haller Lake,"Haller Lake, Pinehurst",9,Northwest
5.3033E+14,5.3033E+11,53033000300,300.1013,300.1013,300,1013,1,300.1,0,0,Outside Villages,Outside Villages,9.5,Haller Lake,"Haller Lake, Pinehurst",9,Northwest
5.3033E+14,5.3033E+11,53033000300,300.1014,300.1014,300,1014,1,300.1,0,0,Outside Villages,Outside Villages,9.5,Haller Lake,"Haller Lake, Pinehurst",9,Northwest
5.3033E+14,5.3033E+11,53033000300,300.1015,300.1015,300,1015,1,300.1,0,0,Outside Villages,Outside Villages,9.5,Haller Lake,"Haller Lake, Pinehurst",9,Northwest
5.3033E+14,5.3033E+11,53033000300,300.1016,300.1016,300,1016,1,300.1,0,0,Outside Villages,Outside Villages,9.5,Haller Lake,"Haller Lake, Pinehurst",9,Northwest
5.3033E+14,5.3033E+11,53033000300,300.1017,300.1017,300,1017,1,300.1,0,0,Outside Villages,Outside Villages,9.5,Haller Lake,"Haller Lake, Pinehurst",9,Northwest
5.3033E+14,5.3033E+11,53033000300,300.1018,300.1018,300,1018,1,300.1,0,0,Outside Villages,Outside Villages,9.5,Haller Lake,"Haller Lake, Pinehurst",9,Northwest
5.3033E+14,5.3033E+11,53033000300,300.1019,300.1019,300,1019,1,300.1,0,0,Outside Villages,Outside Villages,9.5,Haller Lake,"Haller Lake, Pinehurst",9,Northwest
5.3033E+14,5.3033E+11,53033000300,300.102,300.102,300,1020,1,300.1,0,0,Outside Villages,Outside Villages,9.5,Haller Lake,"Haller Lake, Pinehurst",9,Northwest
5.3033E+14,5.3033E+11,53033000300,300.1021,300.1021,300,1021,1,300.1,0,0,Outside Villages,Outside Villages,9.5,Haller Lake,"Haller Lake, Pinehurst",9,Northwest
5.3033E+14,5.3033E+11,53033000300,300.1022,300.1022,300,1022,1,300.1,0,0,Outside Villages,Outside Villages,9.5,Haller Lake,"Haller Lake, Pinehurst",9,Northwest
5.3033E+14,5.3033E+11,53033000300,300.1023,300.1023,300,1023,1,300.1,0,0,Outside Villages,Outside Villages,9.5,Haller Lake,"Haller Lake, Pinehurst",9,Northwest
5.3033E+14,5.3033E+11,53033000300,300.1024,300.1024,300,1024,1,300.1,0,0,Outside Villages,Outside Villages,9.5,Haller Lake,"Haller Lake, Pinehurst",9,Northwest
5.3033E+14,5.3033E+11,53033000300,300.1025,300.1025,300,1025,1,300.1,0,0,Outside Villages,Outside Villages,9.5,Haller Lake,"Haller Lake, Pinehurst",9,Northwest
5.3033E+14,5.3033E+11,53033000300,300.1026,300.1026,300,1026,1,300.1,0,0,Outside Villages,Outside Villages,9.5,Haller Lake,"Haller Lake, Pinehurst",9,Northwest
5.3033E+14,5.3033E+11,53033000300,300.1027,300.1027,300,1027,1,300.1,0,0,Outside Villages,Outside Villages,9.5,Haller Lake,"Haller Lake, Pinehurst",9,Northwest
5.3033E+14,5.3033E+11,53033000300,300.1028,300.1028,300,1028,1,300.1,0,0,Outside Villages,Outside Villages,9.5,Haller Lake,"Haller Lake, Pinehurst",9,Northwest
5.3033E+14,5.3033E+11,53033000300,300.1029,300.1029,300,1029,1,300.1,0,0,Outside Villages,Outside Villages,9.5,Haller Lake,"Haller Lake, Pinehurst",9,Northwest
5.3033E+14,5.3033E+11,53033000300,300.103,300.103,300,1030,1,300.1,0,0,Outside Villages,Outside Villages,9.5,Haller Lake,"Haller Lake, Pinehurst",9,Northwest
5.3033E+14,5.3033E+11,53033000300,300.1031,300.1031,300,1031,1,300.1,0,0,Outside Villages,Outside Villages,9.5,Haller Lake,"Haller Lake, Pinehurst",9,Northwest
5.3033E+14,5.3033E+11,53033000300,300.1032,300.1032,300,1032,1,300.1,0,0,Outside Villages,Outside Villages,9.5,Haller Lake,"Haller Lake, Pinehurst",9,Northwest
5.3033E+14,5.3033E+11,53033000300,300.1033,300.1033,300,1033,1,300.1,0,0,Outside Villages,Outside Villages,9.5,Haller Lake,"Haller Lake, Pinehurst",9,Northwest
5.3033E+14,5.3033E+11,53033000300,300.1034,300.1034,300,1034,1,300.1,0,0,Outside Villages,Outside Villages,9.5,Haller Lake,"Haller Lake, Pinehurst",9,Northwest
5.3033E+14,5.3033E+11,53033000300,300.1035,300.1035,300,1035,1,300.1,0,0,Outside Villages,Outside Villages,9.5,Haller Lake,"Haller Lake, Pinehurst",9,Northwest
5.3033E+14,5.3033E+11,53033000300,300.2,300.2,300,2000,2,300.2,0,0,Outside Villages,Outside Villages,9.5,Haller Lake,"Haller Lake, Pinehurst",9,Northwest
5.3033E+14,5.3033E+11,53033000300,300.2001,300.2001,300,2001,2,300.2,0,0,Outside Villages,Outside Villages,9.5,Haller Lake,"Haller Lake, Pinehurst",9,Northwest
5.3033E+14,5.3033E+11,53033000300,300.2002,300.2002,300,2002,2,300.2,0,0,Outside Villages,Outside Villages,9.5,Haller Lake,"Haller Lake, Pinehurst",9,Northwest
5.3033E+14,5.3033E+11,53033000300,300.2003,300.2003,300,2003,2,300.2,0,0,Outside Villages,Outside Villages,9.5,Haller Lake,"Haller Lake, Pinehurst",9,Northwest
5.3033E+14,5.3033E+11,53033000300,300.2004,300.2004,300,2004,2,300.2,0,0,Outside Villages,Outside Villages,9.5,Haller Lake,"Haller Lake, Pinehurst",9,Northwest
5.3033E+14,5.3033E+11,53033000300,300.2005,300.2005,300,2005,2,300.2,0,0,Outside Villages,Outside Villages,9.5,Haller Lake,"Haller Lake, Pinehurst",9,Northwest
5.3033E+14,5.3033E+11,53033000300,300.2006,300.2006,300,2006,2,300.2,0,0,Outside Villages,Outside Villages,9.5,Haller Lake,"Haller Lake, Pinehurst",9,Northwest
5.3033E+14,5.3033E+11,53033000300,300.2007,300.2007,300,2007,2,300.2,0,0,Outside Villages,Outside Villages,9.5,Haller Lake,"Haller Lake, Pinehurst",9,Northwest
5.3033E+14,5.3033E+11,53033000300,300.2008,300.2008,300,2008,2,300.2,0,114,Bitter Lake Village,Hub Urban Village,9.5,Haller Lake,"Haller Lake, Pinehurst",9,Northwest
5.3033E+14,5.3033E+11,53033000300,300.2009,300.2009,300,2009,2,300.2,0,114,Bitter Lake Village,Hub Urban Village,9.5,Haller Lake,"Haller Lake, Pinehurst",9,Northwest
5.3033E+14,5.3033E+11,53033000300,300.201,300.201,300,2010,2,300.2,0,114,Bitter Lake Village,Hub Urban Village,9.5,Haller Lake,"Haller Lake, Pinehurst",9,Northwest
5.3033E+14,5.3033E+11,53033000300,300.2011,300.2011,300,2011,2,300.2,0,114,Bitter Lake Village,Hub Urban Village,9.5,Haller Lake,"Haller Lake, Pinehurst",9,Northwest
5.3033E+14,5.3033E+11,53033000300,300.2012,300.2012,300,2012,2,300.2,0,114,Bitter Lake Village,Hub Urban Village,9.5,Haller Lake,"Haller Lake, Pinehurst",9,Northwest
5.3033E+14,5.3033E+11,53033000300,300.2013,300.2013,300,2013,2,300.2,0,114,Bitter Lake Village,Hub Urban Village,9.5,Haller Lake,"Haller Lake, Pinehurst",9,Northwest
5.3033E+14,5.3033E+11,53033000300,300.2014,300.2014,300,2014,2,300.2,0,114,Bitter Lake Village,Hub Urban Village,9.5,Haller Lake,"Haller Lake, Pinehurst",9,Northwest
5.3033E+14,5.3033E+11,53033000300,300.2015,300.2015,300,2015,2,300.2,0,114,Bitter Lake Village,Hub Urban Village,9.5,Haller Lake,"Haller Lake, Pinehurst",9,Northwest
5.3033E+14,5.3033E+11,53033000300,300.2016,300.2016,300,2016,2,300.2,0,114,Bitter Lake Village,Hub Urban Village,9.5,Haller Lake,"Haller Lake, Pinehurst",9,Northwest
5.3033E+14,5.3033E+11,53033000300,300.2017,300.2017,300,2017,2,300.2,0,114,Bitter Lake Village,Hub Urban Village,9.5,Haller Lake,"Haller Lake, Pinehurst",9,Northwest
5.3033E+14,5.3033E+11,53033000300,300.2018,300.2018,300,2018,2,300.2,0,0,Outside Villages,Outside Villages,9.5,Haller Lake,"Haller Lake, Pinehurst",9,Northwest
5.3033E+14,5.3033E+11,53033000300,300.2019,300.2019,300,2019,2,300.2,0,0,Outside Villages,Outside Villages,9.5,Haller Lake,"Haller Lake, Pinehurst",9,Northwest
5.3033E+14,5.3033E+11,53033000300,300.202,300.202,300,2020,2,300.2,0,0,Outside Villages,Outside Villages,9.5,Haller Lake,"Haller Lake, Pinehurst",9,Northwest
5.3033E+14,5.3033E+11,53033000300,300.2021,300.2021,300,2021,2,300.2,0,0,Outside Villages,Outside Villages,9.5,Haller Lake,"Haller Lake, Pinehurst",9,Northwest
5.3033E+14,5.3033E+11,53033000300,300.2022,300.2022,300,2022,2,300.2,0,0,Outside Villages,Outside Villages,9.5,Haller Lake,"Haller Lake, Pinehurst",9,Northwest
5.3033E+14,5.3033E+11,53033000300,300.2023,300.2023,300,2023,2,300.2,0,0,Outside Villages,Outside Villages,9.5,Haller Lake,"Haller Lake, Pinehurst",9,Northwest
5.3033E+14,5.3033E+11,53033000300,300.2024,300.2024,300,2024,2,300.2,0,0,Outside Villages,Outside Villages,9.5,Haller Lake,"Haller Lake, Pinehurst",9,Northwest
5.3033E+14,5.3033E+11,53033000300,300.2025,300.2025,300,2025,2,300.2,0,0,Outside Villages,Outside Villages,9.5,Haller Lake,"Haller Lake, Pinehurst",9,Northwest
5.3033E+14,5.3033E+11,53033000300,300.2026,300.2026,300,2026,2,300.2,0,0,Outside Villages,Outside Villages,9.5,Haller Lake,"Haller Lake, Pinehurst",9,Northwest
5.3033E+14,5.3033E+11,53033000300,300.2027,300.2027,300,2027,2,300.2,0,0,Outside Villages,Outside Villages,9.5,Haller Lake,"Haller Lake, Pinehurst",9,Northwest
5.3033E+14,5.3033E+11,53033000300,300.2028,300.2028,300,2028,2,300.2,0,0,Outside Villages,Outside Villages,9.5,Haller Lake,"Haller Lake, Pinehurst",9,Northwest
5.3033E+14,5.3033E+11,53033000300,300.2029,300.2029,300,2029,2,300.2,0,0,Outside Villages,Outside Villages,9.5,Haller Lake,"Haller Lake, Pinehurst",9,Northwest
5.3033E+14,5.3033E+11,53033000300,300.203,300.203,300,2030,2,300.2,0,0,Outside Villages,Outside Villages,9.5,Haller Lake,"Haller Lake, Pinehurst",9,Northwest
5.3033E+14,5.3033E+11,53033000300,300.2031,300.2031,300,2031,2,300.2,0,0,Outside Villages,Outside Villages,9.5,Haller Lake,"Haller Lake, Pinehurst",9,Northwest
5.3033E+14,5.3033E+11,53033000401,401.1,401.1,401,1000,1,401.1,0,114,Bitter Lake Village,Hub Urban Village,9.1,Broadview/Bitter Lake,"Broadview, Bitter Lake",9,Northwest
5.3033E+14,5.3033E+11,53033000401,401.1001,401.1001,401,1001,1,401.1,0,114,Bitter Lake Village,Hub Urban Village,9.1,Broadview/Bitter Lake,"Broadview, Bitter Lake",9,Northwest
5.3033E+14,5.3033E+11,53033000401,401.1002,401.1002,401,1002,1,401.1,0,0,Outside Villages,Outside Villages,9.1,Broadview/Bitter Lake,"Broadview, Bitter Lake",9,Northwest
5.3033E+14,5.3033E+11,53033000401,401.1003,401.1003,401,1003,1,401.1,0,0,Outside Villages,Outside Villages,9.1,Broadview/Bitter Lake,"Broadview, Bitter Lake",9,Northwest
5.3033E+14,5.3033E+11,53033000401,401.1004,401.1004,401,1004,1,401.1,0,0,Outside Villages,Outside Villages,9.1,Broadview/Bitter Lake,"Broadview, Bitter Lake",9,Northwest
5.3033E+14,5.3033E+11,53033000401,401.1005,401.1005,401,1005,1,401.1,0,0,Outside Villages,Outside Villages,9.1,Broadview/Bitter Lake,"Broadview, Bitter Lake",9,Northwest
5.3033E+14,5.3033E+11,53033000401,401.1006,401.1006,401,1006,1,401.1,0,114,Bitter Lake Village,Hub Urban Village,9.1,Broadview/Bitter Lake,"Broadview, Bitter Lake",9,Northwest
